time_elapsed,mode,fps,inference_ms,confidence
388.49,ml,43.3,7.7,35.0
388.55,ml,41.5,7.7,35.0
388.63,ml,40.3,7.7,35.0
388.69,ml,46.1,7.7,35.0
388.75,ml,43.8,7.7,35.0
388.83,ml,45.0,7.7,35.0
388.91,ml,34.7,7.7,35.0
388.99,ml,40.8,7.7,35.0
389.07,ml,42.0,7.7,35.0
389.14,ml,47.7,7.7,35.0
389.2,ml,44.2,7.7,35.0
389.29,ml,26.9,7.7,35.0
389.38,ml,35.9,7.7,35.0
389.45,ml,36.5,7.7,35.0
389.54,ml,29.4,7.7,35.0
389.6,ml,42.2,7.7,35.0
389.68,ml,42.5,7.7,35.0
389.75,ml,37.9,7.7,35.0
389.83,ml,33.0,7.7,35.0
389.9,ml,39.6,7.7,35.0
389.98,ml,40.0,7.7,35.0
390.06,ml,41.9,7.7,35.0
390.12,ml,39.3,7.7,35.0
390.19,ml,39.6,7.7,35.0
390.26,ml,38.1,7.7,35.0
390.33,ml,40.4,7.7,35.0
390.41,ml,40.4,7.7,35.0
390.49,ml,46.4,7.7,35.0
390.55,ml,36.6,7.7,35.0
390.62,ml,47.2,7.7,35.0
390.69,ml,45.0,7.7,35.0
390.75,ml,39.8,7.7,35.0
390.83,ml,36.6,7.7,35.0
390.92,ml,36.0,7.7,35.0
390.98,ml,47.5,7.7,35.0
391.06,ml,31.0,7.7,35.0
391.15,ml,34.5,7.7,35.0
391.22,ml,42.7,7.7,35.0
391.28,ml,40.7,7.7,35.0
391.38,ml,37.8,7.7,35.0
391.46,ml,32.1,7.7,35.0
391.52,ml,41.3,7.7,35.0
391.6,ml,34.7,7.7,35.0
391.67,ml,40.5,7.7,35.0
391.76,ml,26.7,7.7,35.0
391.84,ml,41.7,7.7,35.0
391.92,ml,43.2,7.7,35.0
391.98,ml,42.6,7.7,35.0
392.06,ml,41.2,7.7,35.0
392.13,ml,53.0,7.7,35.0
392.2,ml,30.1,7.7,35.0
392.28,ml,36.5,7.7,35.0
392.35,ml,42.7,7.7,35.0
392.43,ml,41.8,7.7,35.0
392.49,ml,47.3,7.7,35.0
392.57,ml,41.2,7.7,35.0
392.65,ml,42.6,7.7,35.0
392.72,ml,44.7,7.7,35.0
392.8,ml,38.3,7.7,35.0
392.88,ml,38.6,7.7,35.0
392.96,ml,39.7,7.7,35.0
393.04,ml,40.9,7.7,35.0
393.11,ml,46.0,7.7,35.0
393.17,ml,48.0,7.7,35.0
393.24,ml,41.2,7.7,35.0
393.32,ml,36.9,7.7,35.0
393.39,ml,40.5,7.7,35.0
393.48,ml,31.4,7.7,35.0
393.56,ml,29.6,7.7,35.0
393.64,ml,44.6,7.7,35.0
393.71,ml,33.0,7.7,35.0
393.8,ml,46.0,7.7,35.0
393.88,ml,35.0,7.7,35.0
393.95,ml,42.3,7.7,35.0
394.03,ml,27.4,7.7,35.0
394.11,ml,43.2,7.7,35.0
394.17,ml,45.7,7.7,35.0
394.24,ml,41.0,7.7,35.0
394.32,ml,31.6,7.7,35.0
394.39,ml,44.0,7.7,35.0
394.45,ml,39.4,7.7,35.0
394.53,ml,41.7,7.7,35.0
394.59,ml,36.1,7.7,35.0
394.66,ml,45.2,7.7,35.0
394.73,ml,42.6,7.7,35.0
394.79,ml,51.6,7.7,35.0
394.85,ml,44.8,7.7,35.0
394.99,ml,19.0,7.7,35.0
395.12,ml,11.6,7.7,35.0
395.26,ml,10.7,7.7,35.0
395.39,ml,16.5,7.7,35.0
395.51,ml,15.5,7.7,35.0
395.65,ml,12.1,7.7,35.0
395.79,ml,12.8,7.7,35.0
395.91,ml,16.2,7.7,35.0
396.06,ml,10.3,7.7,35.0
396.23,ml,8.8,9.2,53.0
396.37,ml,9.9,8.8,45.0
396.54,ml,9.2,9.7,44.0
396.65,ml,14.6,8.8,48.0
396.8,ml,11.0,10.1,47.0
396.93,ml,11.4,9.0,55.0
397.05,ml,16.0,9.0,55.0
397.18,ml,12.5,9.0,55.0
397.33,ml,10.7,9.0,55.0
397.45,ml,16.0,9.0,55.0
397.58,ml,16.1,9.0,55.0
397.73,ml,10.6,9.0,55.0
397.86,ml,16.0,9.0,55.0
397.98,ml,12.5,9.0,55.0
398.12,ml,10.9,9.0,55.0
398.26,ml,10.6,9.0,55.0
398.39,ml,13.0,9.0,55.0
398.52,ml,13.2,9.0,55.0
398.66,ml,10.8,9.0,55.0
398.78,ml,13.3,9.0,55.0
398.92,ml,11.0,9.0,55.0
399.06,ml,12.2,9.0,55.0
399.18,ml,13.1,9.0,55.0
399.33,ml,10.6,9.0,55.0
399.45,ml,13.0,9.0,55.0
399.59,ml,10.2,9.0,55.0
399.74,ml,11.7,9.0,55.0
399.85,ml,16.3,9.0,55.0
399.98,ml,13.8,9.0,55.0
400.12,ml,10.3,9.0,55.0
400.26,ml,12.1,9.0,55.0
400.39,ml,14.0,9.0,55.0
400.52,ml,12.4,9.0,55.0
400.65,ml,13.1,9.0,55.0
400.78,ml,12.5,9.0,55.0
400.92,ml,10.7,9.0,55.0
401.06,ml,11.2,9.0,55.0
401.18,ml,16.0,9.0,55.0
401.32,ml,10.9,9.0,55.0
401.45,ml,15.9,9.0,55.0
401.6,ml,11.6,9.0,55.0
401.73,ml,12.6,9.0,55.0
401.85,ml,17.3,9.0,55.0
401.98,ml,12.5,9.0,55.0
402.13,ml,11.1,9.0,55.0
402.26,ml,12.1,9.0,55.0
402.38,ml,15.8,9.0,55.0
402.52,ml,12.8,9.0,55.0
402.66,ml,10.6,9.0,55.0
402.78,ml,12.8,9.0,55.0
402.92,ml,11.1,9.0,55.0
403.05,ml,13.1,9.0,55.0
403.19,ml,10.3,9.0,55.0
403.33,ml,11.6,9.0,55.0
403.45,ml,16.7,9.0,55.0
403.59,ml,10.5,9.0,55.0
403.73,ml,12.1,9.0,55.0
403.85,ml,15.1,9.0,55.0
404.0,ml,11.4,9.0,55.0
404.11,ml,16.2,9.0,55.0
404.25,ml,10.7,9.0,55.0
404.39,ml,10.4,9.0,55.0
404.51,ml,13.0,9.0,55.0
404.65,ml,11.0,9.0,55.0
404.78,ml,13.3,9.0,55.0
404.91,ml,11.6,9.0,55.0
405.06,ml,12.0,9.0,55.0
405.19,ml,14.3,9.0,55.0
405.31,ml,15.1,9.0,55.0
405.44,ml,13.4,9.0,55.0
405.57,ml,12.5,9.0,55.0
405.71,ml,10.5,9.0,55.0
405.85,ml,12.8,9.0,55.0
405.98,ml,11.9,9.0,55.0
406.11,ml,13.4,9.0,55.0
406.26,ml,10.5,9.0,55.0
406.38,ml,13.4,9.0,55.0
406.52,ml,10.9,9.0,55.0
406.66,ml,12.7,9.0,55.0
406.79,ml,12.2,9.0,55.0
406.91,ml,14.0,9.0,55.0
407.05,ml,11.5,9.0,55.0
407.18,ml,11.0,9.0,55.0
407.31,ml,13.3,9.0,55.0
407.45,ml,10.6,9.0,55.0
407.59,ml,10.8,9.0,55.0
407.71,ml,13.1,9.0,55.0
407.85,ml,10.7,9.0,55.0
407.98,ml,12.6,9.0,55.0
408.12,ml,9.7,9.0,55.0
408.26,ml,12.3,9.0,55.0
408.38,ml,13.1,9.0,55.0
408.52,ml,12.5,9.0,55.0
408.65,ml,10.7,9.0,55.0
408.78,ml,16.2,9.0,55.0
408.91,ml,11.8,9.0,55.0
409.06,ml,10.1,9.0,55.0
409.19,ml,14.8,9.0,55.0
409.3,ml,17.2,9.0,55.0
409.45,ml,10.4,9.0,55.0
409.58,ml,11.0,9.0,55.0
409.71,ml,12.6,9.0,55.0
409.85,ml,12.9,9.0,55.0
409.99,ml,11.0,9.0,55.0
410.11,ml,13.0,9.0,55.0
410.27,ml,9.5,9.0,55.0
410.38,ml,16.9,9.0,55.0
410.5,ml,13.0,9.0,55.0
410.65,ml,10.3,9.0,55.0
410.78,ml,12.0,9.0,55.0
410.91,ml,12.8,9.0,55.0
411.05,ml,10.5,9.0,55.0
411.19,ml,13.0,9.0,55.0
411.33,ml,10.9,9.0,55.0
411.45,ml,12.6,9.0,55.0
411.58,ml,15.4,9.0,55.0
411.72,ml,10.9,9.0,55.0
411.85,ml,13.1,9.0,55.0
411.98,ml,12.9,9.0,55.0
412.11,ml,12.6,9.0,55.0
412.24,ml,10.8,9.0,55.0
412.39,ml,10.0,9.0,55.0
412.51,ml,15.1,9.0,55.0
412.66,ml,10.7,9.0,55.0
412.79,ml,12.3,9.0,55.0
412.91,ml,14.3,9.0,55.0
413.05,ml,10.4,9.0,55.0
413.19,ml,11.4,9.0,55.0
413.31,ml,15.2,9.0,55.0
413.45,ml,10.7,9.0,55.0
413.57,ml,12.8,9.0,55.0
413.71,ml,12.8,9.0,55.0
413.85,ml,11.0,9.0,55.0
413.99,ml,11.0,9.0,55.0
414.1,ml,17.1,9.0,55.0
414.24,ml,10.6,9.0,55.0
414.38,ml,12.7,9.0,55.0
414.51,ml,15.8,9.0,55.0
414.65,ml,11.0,9.0,55.0
414.79,ml,10.4,9.0,55.0
414.91,ml,13.8,9.0,55.0
415.03,ml,15.8,9.0,55.0
415.16,ml,11.3,9.0,55.0
415.31,ml,10.8,9.0,55.0
415.44,ml,12.0,9.0,55.0
415.59,ml,10.6,9.0,55.0
415.72,ml,12.7,9.0,55.0
415.84,ml,16.2,9.0,55.0
415.96,ml,12.3,9.0,55.0
416.12,ml,10.1,9.0,55.0
416.24,ml,15.3,9.0,55.0
416.38,ml,10.9,9.0,55.0
416.51,ml,12.6,9.0,55.0
416.63,ml,12.6,9.0,55.0
416.78,ml,9.9,9.0,55.0
416.92,ml,12.4,9.0,55.0
417.04,ml,16.1,9.0,55.0
417.18,ml,10.1,9.0,55.0
417.31,ml,13.0,9.0,55.0
417.44,ml,16.0,9.0,55.0
417.58,ml,10.6,9.0,55.0
417.71,ml,12.0,9.0,55.0
417.84,ml,12.9,9.0,55.0
417.98,ml,10.7,9.0,55.0
418.12,ml,12.7,9.0,55.0
418.24,ml,13.4,9.0,55.0
418.38,ml,10.4,9.0,55.0
418.51,ml,11.9,9.0,55.0
418.64,ml,13.7,9.0,55.0
418.77,ml,13.8,9.0,55.0
418.92,ml,10.2,9.0,55.0
419.04,ml,15.7,9.0,55.0
419.18,ml,10.2,9.0,55.0
419.32,ml,13.6,9.0,55.0
419.45,ml,12.0,9.0,55.0
419.59,ml,10.9,9.0,55.0
419.72,ml,12.2,9.0,55.0
419.85,ml,13.0,9.0,55.0
419.98,ml,12.3,9.0,55.0
420.12,ml,10.0,9.0,55.0
420.24,ml,16.1,9.0,55.0
420.39,ml,10.2,9.0,55.0
420.5,ml,13.7,9.0,55.0
420.63,ml,12.7,9.0,55.0
420.77,ml,12.8,9.0,55.0
420.89,ml,12.7,9.0,55.0
421.03,ml,10.8,9.0,55.0
421.17,ml,11.3,9.0,55.0
421.32,ml,10.5,9.0,55.0
421.45,ml,12.0,9.0,55.0
421.59,ml,12.0,9.0,55.0
421.7,ml,13.1,9.0,55.0
421.85,ml,10.6,9.0,55.0
421.99,ml,10.0,9.0,55.0
422.11,ml,15.8,9.0,55.0
422.24,ml,14.4,9.0,55.0
422.38,ml,11.6,9.0,55.0
422.51,ml,13.0,9.0,55.0
422.64,ml,12.1,9.0,55.0
422.78,ml,12.0,9.0,55.0
422.92,ml,12.2,9.0,55.0
423.04,ml,15.3,9.0,55.0
423.18,ml,10.6,9.0,55.0
423.32,ml,10.3,9.0,55.0
423.44,ml,15.5,9.0,55.0
423.58,ml,10.9,9.0,55.0
423.72,ml,10.8,9.0,55.0
423.84,ml,14.4,9.0,55.0
423.97,ml,11.6,9.0,55.0
424.11,ml,12.0,9.0,55.0
424.24,ml,11.9,9.0,55.0
424.39,ml,9.9,9.0,55.0
424.51,ml,16.7,9.0,55.0
424.63,ml,12.8,9.0,55.0
424.77,ml,11.2,9.0,55.0
424.92,ml,11.7,9.0,55.0
425.08,ml,10.3,9.0,55.0
425.24,ml,10.7,9.0,55.0
425.38,ml,11.4,9.0,55.0
425.5,ml,12.7,9.0,55.0
425.64,ml,10.9,9.0,55.0
425.79,ml,11.1,9.0,55.0
425.95,ml,11.0,9.0,55.0
426.09,ml,10.2,9.0,55.0
426.25,ml,10.8,9.0,55.0
426.36,ml,13.7,9.0,55.0
426.51,ml,10.4,9.0,55.0
426.64,ml,15.0,9.0,55.0
426.77,ml,12.4,9.0,55.0
426.91,ml,10.7,9.0,55.0
427.04,ml,12.3,9.0,55.0
427.17,ml,13.0,9.0,55.0
427.31,ml,11.2,9.0,55.0
427.44,ml,12.8,9.0,55.0
427.57,ml,12.0,9.0,55.0
427.71,ml,11.4,9.0,55.0
427.84,ml,12.8,9.0,55.0
427.96,ml,16.8,9.0,55.0
428.1,ml,10.9,9.0,55.0
428.24,ml,10.8,9.0,55.0
428.37,ml,13.2,9.0,55.0
428.51,ml,10.6,9.0,55.0
428.63,ml,13.4,9.0,55.0
428.77,ml,11.1,9.0,55.0
428.91,ml,11.2,9.0,55.0
429.07,ml,9.3,7.8,67.0
429.21,ml,10.5,7.2,40.0
429.34,ml,11.8,7.2,40.0
429.49,ml,10.8,7.2,40.0
429.63,ml,10.6,7.2,40.0
429.8,ml,8.2,7.4,76.0
429.91,ml,15.3,7.4,82.0
430.17,ml,4.7,9.1,78.0
430.31,ml,11.7,6.9,67.0
430.46,ml,10.3,8.5,74.0
430.58,ml,14.5,8.1,76.0
430.71,ml,15.3,7.6,76.0
430.85,ml,10.3,8.0,69.0
430.98,ml,12.4,8.0,65.0
431.11,ml,11.9,9.3,72.0
431.25,ml,12.1,7.8,77.0
431.38,ml,12.1,6.1,80.0
431.51,ml,12.6,5.6,79.0
431.64,ml,12.7,7.8,78.0
431.78,ml,10.2,9.3,75.0
431.9,ml,15.2,8.4,74.0
432.04,ml,10.1,9.3,70.0
432.18,ml,11.9,7.7,68.0
432.31,ml,14.5,9.1,44.0
432.43,ml,13.4,9.1,44.0
432.58,ml,10.2,9.1,44.0
432.7,ml,16.9,9.1,44.0
432.82,ml,13.4,9.1,44.0
432.96,ml,10.8,9.1,44.0
433.1,ml,11.3,9.1,44.0
433.23,ml,13.0,9.1,44.0
433.37,ml,10.9,9.1,44.0
433.51,ml,12.8,9.1,44.0
433.63,ml,15.6,9.1,44.0
433.77,ml,12.5,9.1,44.0
433.9,ml,14.7,9.1,44.0
434.04,ml,12.8,9.1,44.0
434.16,ml,16.2,9.1,44.0
434.23,ml,50.0,9.1,44.0
434.3,ml,48.3,9.1,44.0
434.36,ml,46.3,9.1,44.0
434.42,ml,44.3,9.1,44.0
434.48,ml,49.2,9.1,44.0
434.54,ml,44.7,9.1,44.0
434.61,ml,45.3,9.1,44.0
434.67,ml,45.1,9.1,44.0
434.73,ml,46.7,9.1,44.0
434.8,ml,47.7,9.1,44.0
434.86,ml,45.6,9.1,44.0
434.93,ml,47.8,9.1,44.0
434.99,ml,49.9,9.1,44.0
435.06,ml,40.0,9.1,44.0
435.13,ml,56.9,9.1,44.0
435.19,ml,48.0,9.1,44.0
